% Sierra SPYHIS Output Tue Dec 24 20:53:34 2024
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 1.65001e-02,  4.44314e-16, -1.96720e-16,  7.23042e-17,  3.07987e-13, -2.73836e-13,  1.65142e-12, -4.60227e-06, -1.38392e-06, -1.13681e-08,  4.69446e-15, -1.51231e-15,  4.94292e-01,  7.22135e-13, -1.30953e-13,  4.00000e+01,  5.72772e-07,  2.56849e-07,  0.00000e+00
 1.67500e-02,  4.43902e-16, -2.39164e-16,  8.98907e-17, -7.56350e-13, -7.01975e-13,  7.74011e-13,  1.15198e-05, -4.09576e-06, -1.01375e-07,  4.81961e-15, -1.47560e-15,  5.04288e-01, -3.73945e-13, -4.25411e-13,  4.00000e+01, -1.15836e-07, -4.05658e-07,  0.00000e+00
 1.70001e-02,  4.44328e-16, -1.70359e-16,  9.30403e-17,  8.75381e-13,  6.15866e-13, -3.19255e-13, -1.16679e-06, -9.29606e-07,  3.86516e-09,  4.83678e-15, -1.45347e-15,  5.14290e-01,  4.16428e-13, -1.72066e-14,  4.00000e+01,  1.07192e-07, -3.10055e-07,  0.00000e+00
 1.72500e-02,  4.44602e-16, -7.30247e-17,  6.37267e-17, -1.12841e-12,  2.68643e-12, -1.07983e-12, -8.77931e-07,  2.60570e-06, -1.00345e-07,  5.00442e-15, -1.38677e-15,  5.24286e-01,  7.47003e-13,  1.41642e-12,  4.00000e+01, -4.13509e-08, -4.70338e-07,  0.00000e+00
 1.75001e-02,  4.49300e-16, -6.91898e-17,  3.94081e-17, -1.13201e-12, -9.46848e-13, -4.50803e-13,  6.02510e-08, -2.47551e-06,  8.40246e-08,  5.06052e-15, -1.27348e-15,  5.34289e-01, -2.75449e-13,  3.54261e-14,  4.00000e+01, -3.87246e-08, -7.67222e-07,  0.00000e+00
 1.77501e-02,  4.45044e-16, -8.95549e-17,  3.88396e-17, -1.08408e-12,  1.77776e-13,  2.36493e-13, -2.87892e-06,  8.37965e-07,  4.36322e-08,  5.12308e-15, -1.23399e-15,  5.44290e-01,  4.16502e-13,  3.40295e-13,  4.00000e+01, -2.25015e-07, -5.10601e-07,  0.00000e+00
 1.80000e-02,  4.48028e-16, -1.44491e-16,  8.74356e-17,  3.72725e-13, -2.39781e-12,  8.80849e-13,  1.65457e-06,  1.51912e-06, -7.64150e-08,  5.14279e-15, -1.12306e-15,  5.54287e-01, -7.54853e-14,  1.15748e-12,  4.00000e+01,  7.27513e-08, -1.70007e-07,  0.00000e+00
 1.82501e-02,  4.81468e-16, -1.78493e-16,  1.04841e-16,  1.02695e-12, -1.44090e-12, -2.47874e-13, -2.48024e-07,  6.14589e-08, -6.38675e-08,  5.22919e-15, -9.72732e-16,  5.64291e-01,  1.09739e-12,  9.23333e-13,  4.00000e+01, -2.11166e-07,  2.18685e-07,  0.00000e+00
 1.85001e-02,  4.86748e-16, -1.71047e-16,  1.12213e-16, -1.04382e-12,  2.05911e-13, -4.79590e-13,  1.41067e-06,  2.34609e-08, -7.35872e-08,  5.42037e-15, -8.46104e-16,  5.74289e-01,  7.43562e-13,  5.12067e-13,  4.00000e+01, -1.21299e-08, -1.50516e-07,  0.00000e+00
 1.87501e-02,  4.52258e-16, -1.65229e-16,  1.03118e-16, -9.84182e-13,  2.67817e-12, -5.51201e-13, -2.51804e-06,  1.68927e-06, -8.04294e-09,  5.56979e-15, -7.63113e-16,  5.84291e-01,  5.93698e-13,  3.41271e-13,  4.00000e+01,  1.83828e-07,  5.84112e-07,  0.00000e+00
 1.90000e-02,  4.90456e-16, -9.60810e-17,  9.87010e-17,  9.13524e-13,  1.47457e-12, -1.58119e-12, -1.09634e-06,  1.74715e-06, -6.15797e-08,  5.64947e-15, -7.22200e-16,  5.94288e-01,  3.92085e-13,  5.77782e-14,  4.00000e+01, -1.43426e-08, -3.07136e-07,  0.00000e+00
 1.92501e-02,  5.87248e-16, -9.21842e-18,  8.09995e-17,  1.01444e-13,  6.83444e-13, -1.00383e-12, -5.07097e-06,  4.17321e-06,  4.96929e-08,  5.71477e-15, -6.38959e-16,  6.04291e-01, -8.26154e-18, -1.50001e-13,  4.00000e+01,  3.80585e-07,  3.41348e-07,  0.00000e+00
 1.95000e-02,  6.41492e-16,  7.47997e-18,  7.85806e-17, -1.03679e-12, -2.07212e-12,  1.36965e-13, -1.08060e-06, -1.73338e-06,  2.66369e-08,  5.70013e-15, -5.98204e-16,  6.14287e-01,  5.71233e-14,  5.60523e-13,  4.00000e+01,  2.16600e-07, -3.18743e-08,  0.00000e+00
 1.97501e-02,  6.67808e-16, -3.02767e-17,  8.22255e-17, -6.98886e-13, -3.93452e-12,  1.10186e-12, -3.05490e-07,  1.63900e-07, -1.60575e-09,  5.77846e-15, -4.51712e-16,  6.24288e-01,  3.30929e-13,  2.20090e-13,  4.00000e+01, -3.17907e-07,  1.01355e-08,  0.00000e+00
 2.00001e-02,  6.81416e-16, -6.64360e-17,  1.20933e-16, -7.40801e-13, -1.67296e-12, -3.84687e-13,  2.90512e-06, -7.31915e-07, -5.36362e-08,  5.76997e-15, -3.04895e-16,  6.34288e-01, -3.23937e-13,  1.03371e-12,  4.00000e+01,  1.92316e-07,  3.90879e-08,  0.00000e+00
